서성수,27,춘천시,여,1991-08-28,user3165@google.com,73.1,153.0
이준서,71,속초시,여,1911-01-19,user1172@google.com,67.4,168.3
장유진,55,금산군,남,1944-05-25,user3124@naver.com,53.2,175.2
류정수,68,양평군,남,1916-03-31,user568@daum.net,50.2,156.0
장진우,42,성남시,여,1925-11-17,user9565@daum.net,63.5,163.8
김진우,67,포천시,남,1947-09-08,user8372@google.com,69.4,176.8
지준서,22,성남시 중원구,남,1913-09-23,user6460@daum.net,60.6,166.7
양상철,26,아산시,남,1950-03-30,user7809@google.com,79.0,179.4
이하윤,65,양양군,여,1941-05-27,user8262@google.com,53.2,159.0
강민준,79,고양시 일산동구,남,1929-10-25,user5466@naver.com,78.9,163.1
이예은,64,용인시 수지구,남,1931-06-02,user160@naver.com,74.6,176.4
강은주,43,성남시,여,1938-11-25,user6720@google.com,68.8,168.1
김채원,75,안산시,여,1915-04-10,user4864@google.com,73.1,155.0
이은경,67,안산시,여,1939-07-25,user4669@daum.net,68.0,159.2
장민준,38,계룡시,남,1943-06-24,user5780@daum.net,65.6,172.8
최현숙,49,양양군,여,1930-09-19,user4501@daum.net,68.5,158.8
김영수,76,천안시 서북구,남,1936-04-17,user9279@daum.net,51.8,154.9
김지훈,75,홍천군,여,1936-03-18,user610@daum.net,77.7,173.1
백영호,57,인제군,여,1928-01-16,user6531@naver.com,74.8,164.6
안지현,59,안양시 만안구,여,1916-03-23,user421@daum.net,68.4,157.9
김춘자,58,영월군,남,1914-10-02,user4752@google.com,57.1,171.3
박예지,50,수원시 팔달구,남,1961-05-24,user9756@google.com,78.3,172.5
이선영,80,수원시,여,1937-06-09,user8925@daum.net,59.5,173.1
문지우,32,안산시 단원구,남,1982-05-02,user3093@daum.net,61.0,173.6
김지훈,37,고양시 일산동구,여,1948-12-25,user1121@google.com,71.8,167.9
박성진,50,수원시 권선구,남,1952-12-26,user3883@google.com,67.7,177.2
홍옥자,37,평창군,남,1955-05-01,user3714@naver.com,54.7,160.3
장시우,61,김포시,여,1915-07-19,user5840@google.com,58.6,161.5
박지영,68,평택시,남,1952-08-13,user7949@daum.net,55.0,156.0
김지연,60,양주시,남,1938-07-12,user9984@google.com,68.4,152.5
윤도윤,25,금산군,여,1971-12-31,user6593@naver.com,54.0,152.1
윤지은,43,계룡시,남,1937-02-08,user8897@naver.com,58.8,167.4
김하윤,66,철원군,여,1954-08-29,user9693@naver.com,72.5,169.2
김혜진,24,가평군,여,1909-12-25,user8464@google.com,72.3,163.8
김영진,44,포천시,남,1916-12-23,user3243@naver.com,67.4,153.0
손상호,29,파주시,남,1971-07-24,user8636@daum.net,76.0,167.5
허경수,76,논산시,여,1932-05-17,user5885@naver.com,63.2,179.9
최순자,36,정선군,남,1976-12-02,user3617@google.com,78.1,173.4
박은지,24,안산시 상록구,여,1960-12-13,user6@naver.com,64.2,157.6
김우진,80,수원시 팔달구,여,1924-12-06,user1646@naver.com,71.7,166.0
장민재,29,보령시,여,1922-08-26,user6057@daum.net,66.5,160.6
임수민,47,파주시,남,1913-09-19,user9403@daum.net,57.7,171.6
성수빈,34,남양주시,여,1957-08-16,user2455@naver.com,60.0,173.8
박중수,47,안산시,여,1945-12-30,user5606@naver.com,56.3,172.8
김준호,75,부여군,여,1922-05-25,user9091@naver.com,72.9,179.1
서은주,65,부여군,여,1912-04-03,user686@naver.com,66.2,151.5
최예진,76,예산군,여,1937-04-19,user2270@google.com,62.0,178.9
심영자,35,연천군,여,1924-03-10,user5467@daum.net,76.4,173.8
배재현,55,청양군,여,1919-03-25,user4773@google.com,71.0,150.9
박은지,21,안양시 동안구,남,1936-01-11,user2762@daum.net,79.8,162.9
오수빈,40,영동군,여,1948-04-19,user7607@daum.net,62.7,169.3
이상훈,80,안성시,여,1908-07-16,user3119@daum.net,56.3,167.4
최은서,80,안산시 상록구,남,1939-12-20,user8510@naver.com,61.0,164.1
황정남,25,음성군,남,1933-10-23,user5896@daum.net,73.2,157.3
배경숙,41,속초시,여,1914-09-09,user6116@daum.net,65.2,175.9
최지훈,59,여주시,여,1922-03-13,user385@google.com,72.0,166.4
안도윤,49,부천시 오정구,남,1967-07-16,user5858@daum.net,59.7,151.6
박민수,51,고양시 덕양구,여,1971-10-11,user6877@daum.net,68.6,169.0
김서윤,61,과천시,남,1926-09-24,user5246@google.com,68.3,167.0
김현우,51,성남시,남,1947-10-08,user4571@google.com,56.4,172.1
박유진,74,평창군,남,1943-07-05,user8256@daum.net,69.1,155.2
김재호,45,남양주시,남,1925-01-06,user8708@naver.com,68.3,158.9
이진우,63,광명시,여,1914-02-10,user3831@daum.net,64.6,174.0
이미숙,30,옥천군,여,1967-04-24,user412@google.com,66.1,172.9
이영순,49,과천시,남,1916-01-08,user1711@naver.com,66.5,177.5
송민지,26,속초시,여,1944-03-05,user5142@daum.net,77.1,170.2
김성수,49,의정부시,여,1961-07-11,user2385@google.com,51.6,169.4
최병철,50,보은군,남,1965-02-10,user1811@naver.com,65.8,165.8
김정남,65,부천시,남,1931-09-17,user8806@daum.net,68.5,157.5
황숙자,36,광명시,남,1926-06-07,user1767@google.com,52.8,169.0
이종수,80,공주시,여,1915-01-07,user6173@daum.net,77.3,178.8
이민서,38,오산시,여,1971-06-21,user1173@google.com,56.8,172.3
이예진,61,양구군,여,1930-04-29,user7277@naver.com,65.6,160.6
양정남,27,청주시 상당구,여,1996-10-25,user2312@google.com,54.6,161.8
구민서,76,괴산군,남,1917-01-30,user2416@naver.com,75.0,174.7
민동현,74,보은군,남,1931-01-29,user2115@naver.com,69.4,159.2
이지현,78,충주시,남,1922-06-23,user1901@daum.net,62.4,167.7
조옥자,28,안양시,여,1956-08-30,user2850@naver.com,76.0,154.1
오정수,50,원주시,남,1968-10-23,user1641@naver.com,50.7,155.2
하재현,75,안성시,남,1940-12-12,user6162@naver.com,73.4,154.4
한중수,31,하남시,여,1914-06-17,user8541@daum.net,57.6,165.5
이도윤,45,성남시 중원구,여,1959-12-13,user8918@naver.com,56.9,173.0
송영식,68,홍천군,여,1941-08-05,user9162@google.com,56.3,152.5
김정숙,66,논산시,여,1930-04-07,user5044@daum.net,77.0,155.7
김예원,61,평택시,여,1908-03-24,user856@naver.com,75.4,150.3
김정숙,20,용인시 처인구,남,1982-12-08,user4080@naver.com,54.8,159.0
이지아,74,금산군,여,1908-05-09,user7724@naver.com,52.4,175.0
이지훈,55,진천군,남,1967-06-06,user8260@google.com,55.1,166.8
최진우,24,속초시,남,1934-09-03,user3431@naver.com,57.9,174.5
양현준,75,광주시,여,1920-09-24,user3901@daum.net,52.8,158.7
박정희,59,성남시 수정구,남,1941-09-20,user9944@google.com,52.3,172.3
문건우,76,수원시,남,1928-12-26,user6081@daum.net,69.4,152.7
배영미,49,수원시 팔달구,여,1928-04-08,user5461@google.com,51.0,153.5
손병철,77,수원시,남,1920-09-14,user6542@naver.com,76.0,164.4
양지혜,66,용인시 기흥구,남,1922-04-15,user1128@daum.net,56.0,168.9
최수민,38,서산시,남,1911-01-07,user7430@google.com,72.9,171.8
박정웅,53,여주시,남,1922-06-30,user1573@naver.com,58.3,162.4
장민준,23,양구군,남,1951-06-27,user3891@google.com,54.6,176.5
우미숙,42,부천시 소사구,남,1955-10-10,user3901@google.com,66.8,154.9
김보람,66,고양시 일산동구,여,1917-01-27,user6632@google.com,75.3,158.1
장영철,24,고성군,남,1955-08-06,user9641@daum.net,59.4,174.8
김영길,28,청주시 흥덕구,여,1933-08-25,user2536@daum.net,68.4,168.2
나상훈,50,이천시,남,1913-01-22,user5134@naver.com,59.0,162.0
김지원,53,광명시,남,1959-04-17,user7942@naver.com,68.0,172.6
류정훈,55,진천군,여,1911-06-29,user273@naver.com,62.9,155.5
허서윤,78,안성시,남,1910-10-14,user3922@naver.com,66.2,166.5
박명숙,36,군포시,여,1924-03-11,user630@naver.com,76.0,179.4
박재현,39,성남시 수정구,남,1962-12-16,user8781@google.com,61.7,150.6
이상현,38,남양주시,남,1939-03-24,user4041@daum.net,56.2,163.5
김성현,76,아산시,여,1908-03-05,user4483@google.com,57.7,169.2
김재호,52,충주시,남,1937-04-21,user5671@naver.com,52.7,179.3
장민석,58,홍천군,남,1912-04-29,user4802@daum.net,62.9,162.3
김수진,56,안양시 동안구,여,1918-03-31,user4414@google.com,56.1,153.6
김승현,44,안양시,남,1932-06-19,user1844@naver.com,71.6,180.0
한숙자,74,용인시,여,1915-10-31,user2231@naver.com,61.1,174.7
박은서,43,성남시,남,1926-01-01,user2471@google.com,70.4,169.3
권영진,32,평택시,여,1973-03-08,user3988@google.com,65.7,150.6
김보람,76,성남시,남,1921-11-10,user2421@google.com,65.1,173.2
박정자,77,진천군,여,1926-06-08,user6648@naver.com,54.1,164.3
민현우,67,정선군,남,1948-12-02,user4957@naver.com,53.9,167.0
우영숙,76,청주시 흥덕구,여,1912-09-04,user9925@naver.com,53.9,152.6
허준영,43,안산시 상록구,여,1974-10-19,user4498@daum.net,68.7,164.2
장유진,63,안양시,여,1926-09-24,user7079@naver.com,73.6,154.7
김순자,75,안산시,여,1932-01-14,user2021@naver.com,63.9,171.2
박서영,59,수원시 영통구,남,1941-12-31,user5513@daum.net,60.9,162.5
윤정호,26,천안시 동남구,여,1960-10-22,user8478@daum.net,58.9,166.4
백현준,37,당진시,남,1962-07-10,user5685@naver.com,69.6,160.2
이정순,52,공주시,여,1931-01-21,user7132@google.com,67.8,168.5
이지우,47,청양군,여,1914-08-06,user5477@google.com,61.9,158.4
고정남,37,안산시 상록구,여,1908-08-09,user7107@google.com,57.8,177.1
김은정,26,하남시,남,1915-10-29,user3533@google.com,71.6,169.8
고상철,43,포천시,여,1918-09-28,user9903@naver.com,59.4,173.8
임서현,64,군포시,남,1918-09-22,user7950@daum.net,67.5,156.4
오순옥,70,의왕시,여,1950-04-25,user5731@daum.net,54.7,154.0
허아름,58,구리시,여,1960-07-06,user6441@naver.com,68.8,171.5
이정숙,32,남양주시,여,1928-10-30,user8907@naver.com,77.1,166.9
김경희,68,화성시,여,1916-08-10,user6028@daum.net,75.4,163.4
김민수,31,춘천시,남,1963-08-22,user9527@google.com,79.0,165.6
윤옥순,54,파주시,남,1921-12-16,user6168@google.com,63.9,170.8
김준호,67,성남시 중원구,여,1956-04-08,user6518@naver.com,56.0,176.5
이상훈,52,양구군,남,1955-04-16,user1173@daum.net,67.8,179.7
서시우,79,동두천시,여,1928-12-18,user8271@daum.net,74.5,166.2
문은지,25,양구군,여,1959-12-03,user2177@daum.net,75.8,162.4
이정남,61,수원시 권선구,남,1958-06-05,user3980@naver.com,75.2,162.4
정지현,57,성남시 중원구,남,1918-12-29,user1730@naver.com,76.9,165.4
김수빈,44,공주시,남,1979-08-03,user2027@google.com,74.6,170.5
장은주,52,화성시,여,1908-11-25,user3570@naver.com,56.1,161.6
권진호,26,부천시 원미구,여,1985-08-14,user994@google.com,59.4,166.6
류수진,78,파주시,여,1908-08-09,user5329@daum.net,50.9,174.2
노성수,54,원주시,남,1934-04-03,user2513@daum.net,59.6,170.4
김민수,76,청주시 흥덕구,남,1942-03-18,user5688@daum.net,68.6,152.9
이은지,37,춘천시,여,1979-12-12,user7738@naver.com,51.4,166.2
김중수,29,부천시,남,1987-01-03,user9042@naver.com,64.8,160.6
이지후,68,청주시 청원구,여,1914-08-02,user5154@naver.com,51.4,172.4
문선영,43,양주시,여,1917-05-26,user930@google.com,57.6,154.4
송진우,64,평창군,여,1937-12-18,user4800@daum.net,67.6,172.3
고지연,23,가평군,남,1921-02-16,user5850@google.com,50.4,160.8
김순자,67,안산시,남,1936-04-14,user3356@google.com,68.2,163.4
한상호,24,음성군,여,1961-05-30,user2081@naver.com,79.4,175.8
박영순,51,과천시,남,1937-10-20,user4769@naver.com,74.2,155.5
이영수,50,양주시,남,1955-08-21,user2971@daum.net,75.5,151.0
김춘자,58,시흥시,남,1953-12-07,user3153@naver.com,70.7,177.5
김영희,45,당진시,남,1914-07-10,user4401@daum.net,60.0,167.2
이지민,42,양양군,여,1974-02-11,user5618@google.com,50.3,158.3
송현주,48,구리시,남,1928-07-10,user4211@daum.net,56.0,158.6
이민지,61,용인시 기흥구,남,1917-03-23,user3370@daum.net,57.3,167.9
민지은,77,광주시,여,1916-12-12,user2530@naver.com,75.2,156.6
류정순,80,서산시,남,1912-10-19,user9086@naver.com,51.2,156.2
김상현,50,의왕시,남,1914-09-08,user9870@daum.net,59.3,153.7
장은서,46,화천군,남,1975-05-28,user9420@google.com,76.8,179.7
김상호,29,태안군,남,1966-04-12,user4735@google.com,71.8,176.3
이선영,38,안산시 단원구,여,1937-12-06,user1914@daum.net,64.1,171.6
곽우진,70,당진시,여,1923-09-13,user1260@google.com,78.2,165.7
배지민,55,음성군,여,1931-09-29,user3130@daum.net,56.3,154.0
장은영,23,양주시,여,1909-09-04,user8566@naver.com,52.6,174.7
김혜진,38,청양군,여,1969-01-30,user6079@google.com,76.2,175.1
박주원,63,고양시 일산서구,남,1912-05-24,user8421@daum.net,63.9,168.3
김미정,28,용인시 수지구,여,1985-01-11,user5037@daum.net,68.2,160.9
김예원,62,파주시,남,1909-01-08,user8549@google.com,58.3,159.4
이정웅,61,안산시 상록구,남,1953-03-16,user9135@naver.com,77.7,172.0
최영숙,47,청주시 청원구,여,1934-07-04,user1829@daum.net,62.7,154.6
김정호,50,청주시 상당구,여,1937-03-29,user7009@daum.net,59.8,160.5
최지영,53,용인시 처인구,남,1924-09-19,user2634@naver.com,55.4,161.5
김상철,59,군포시,여,1923-07-06,user4546@google.com,60.5,158.8
최숙자,50,연천군,여,1932-05-24,user909@google.com,57.2,157.3
김종수,52,용인시 기흥구,여,1909-06-02,user5069@daum.net,61.1,158.5
권승민,48,김포시,남,1935-01-19,user8198@naver.com,54.0,169.9
윤영희,69,용인시 기흥구,여,1914-11-10,user2229@google.com,78.7,178.6
조민재,53,정선군,남,1966-04-10,user2728@daum.net,57.0,160.9
김현우,76,삼척시,여,1938-05-06,user2617@daum.net,52.1,158.4
서준영,63,이천시,여,1938-05-16,user2377@daum.net,59.1,175.8
이민재,31,오산시,여,1974-06-29,user755@daum.net,73.8,171.3
김아름,58,천안시 서북구,남,1955-09-11,user28@naver.com,62.3,172.6
강주원,22,부여군,여,1962-03-25,user6882@naver.com,79.0,155.6
김상호,62,춘천시,여,1932-05-12,user7413@daum.net,58.6,152.9
양정수,48,보은군,여,1952-02-27,user3173@daum.net,63.6,157.5
이수민,26,정선군,남,1980-02-13,user6052@naver.com,62.5,158.0
이우진,43,용인시,여,1975-02-04,user7685@naver.com,72.5,155.0
김성진,51,옥천군,남,1946-03-06,user5139@daum.net,62.9,177.5
이옥자,50,광주시,남,1922-02-16,user6143@naver.com,52.9,162.9
이지원,31,남양주시,남,1970-06-30,user5415@daum.net,50.9,155.2
한민지,59,고양시,남,1953-05-12,user2470@google.com,64.5,154.2
백경수,57,단양군,남,1921-11-13,user9414@daum.net,67.8,152.9
양건우,58,영동군,여,1918-07-12,user4665@naver.com,64.8,177.9
이도현,78,부여군,남,1928-07-09,user3172@naver.com,69.7,162.2
김정훈,55,안성시,남,1954-05-25,user5516@naver.com,62.3,151.0
양경수,53,고양시,남,1952-08-06,user8104@naver.com,61.0,178.6
이정웅,36,성남시,남,1977-03-03,user5254@google.com,52.7,155.5
장혜진,46,구리시,여,1940-10-01,user800@naver.com,64.6,159.2
최민서,32,양양군,남,1911-06-02,user1174@naver.com,55.7,173.0
이현지,76,홍성군,남,1941-04-17,user6889@naver.com,66.6,156.2
이은주,56,홍천군,여,1948-10-29,user1050@daum.net,50.3,174.6
권은경,62,광명시,남,1926-04-21,user7069@naver.com,58.3,168.4
박현준,51,안양시 동안구,여,1951-05-03,user2550@naver.com,70.2,169.8
김준혁,69,고양시 일산서구,여,1911-01-21,user3564@daum.net,63.7,160.8
하수빈,29,홍성군,여,1980-07-22,user5272@naver.com,68.5,177.1
박선영,20,성남시,여,1908-09-03,user8202@google.com,51.5,160.2
박예은,53,양구군,여,1910-04-08,user2962@daum.net,68.1,179.2
강현주,75,수원시,여,1938-08-29,user7857@naver.com,78.3,172.9
최동현,25,고양시 일산동구,남,1966-02-01,user1053@google.com,56.7,150.8
이우진,36,서천군,남,1948-03-11,user7708@google.com,66.2,156.1
윤예지,44,용인시 기흥구,남,1911-12-22,user6319@google.com,61.6,150.8
이서윤,21,태백시,남,1917-01-16,user7264@google.com,78.4,159.0
박예준,75,파주시,남,1927-01-01,user938@google.com,71.4,167.8
최현정,48,청주시 청원구,남,1964-03-24,user6432@google.com,71.7,154.8
박순옥,58,수원시 영통구,남,1931-10-18,user9909@daum.net,72.8,153.5
한도현,28,양양군,여,1938-01-11,user5505@daum.net,53.5,162.4
박옥자,46,양구군,여,1953-12-02,user614@google.com,51.2,150.6
김정호,79,부천시,남,1926-07-22,user5626@daum.net,64.4,177.7
장영미,39,금산군,남,1915-04-16,user8837@daum.net,60.2,156.8
남영수,71,고양시 덕양구,남,1911-03-25,user5899@naver.com,55.2,173.8
강건우,30,동해시,남,1941-03-28,user4273@naver.com,60.4,176.1
허준호,37,김포시,남,1949-03-07,user2936@google.com,53.2,176.3
박지우,42,광주시,남,1959-05-25,user6626@naver.com,54.5,165.0
김은서,77,연천군,여,1939-09-04,user2249@daum.net,70.6,156.0
유지은,51,연천군,남,1970-01-06,user4449@naver.com,79.8,156.0
이유진,23,태안군,남,1987-09-22,user799@google.com,69.1,154.1
이상현,64,횡성군,남,1950-01-20,user3758@naver.com,70.2,174.2
황건우,46,속초시,남,1976-08-31,user794@daum.net,65.4,168.1
김정순,48,양양군,여,1925-01-01,user63@daum.net,79.1,175.6
이정자,43,수원시 영통구,여,1945-05-29,user2965@daum.net,64.4,151.3
이우진,24,춘천시,남,1984-11-01,user8313@naver.com,55.8,152.2
한상현,30,음성군,남,1945-01-02,user5625@google.com,59.6,167.7
이유진,38,의정부시,남,1968-04-04,user1543@google.com,65.1,178.8
홍준혁,39,청주시 청원구,여,1948-02-26,user5556@naver.com,63.9,170.9
김경자,69,철원군,남,1931-04-08,user6642@google.com,64.6,156.8
장시우,72,안양시 만안구,남,1936-06-11,user7792@naver.com,52.3,163.4
윤준영,28,수원시,남,1947-12-30,user9342@google.com,78.7,169.0
오상호,24,증평군,여,1948-06-21,user2135@daum.net,60.8,158.1
고정희,53,양평군,여,1954-10-31,user7893@daum.net,55.5,162.7
최성진,42,인제군,여,1959-02-11,user7995@google.com,64.4,161.6
최영호,55,평택시,여,1939-07-03,user9722@daum.net,65.8,166.6
김재호,73,당진시,남,1916-03-15,user8543@naver.com,79.8,169.8
이성훈,57,수원시 권선구,여,1927-10-15,user1587@daum.net,77.9,170.5
이상훈,74,서산시,남,1926-04-09,user6781@google.com,51.7,157.1
송유진,79,천안시 서북구,여,1912-09-28,user6617@naver.com,64.2,165.2
주영수,61,홍성군,남,1933-05-28,user3860@naver.com,56.9,176.1
안재현,68,부천시,남,1931-07-25,user8074@daum.net,64.1,174.6
장예준,64,고양시,남,1939-03-16,user4466@daum.net,62.1,168.1
정지훈,56,청주시 청원구,남,1911-08-14,user3529@daum.net,67.8,166.2
이정식,77,양주시,남,1940-05-30,user6679@daum.net,72.0,159.6
이도윤,34,안양시,남,1975-08-29,user9869@naver.com,56.5,168.8
강민지,72,고양시 일산동구,남,1933-04-30,user6262@daum.net,66.9,157.7
김현주,48,홍천군,남,1952-07-15,user1922@naver.com,74.9,178.9
박정남,36,용인시 처인구,남,1940-03-24,user8144@naver.com,62.2,160.8
박성현,73,예산군,여,1912-07-01,user225@google.com,53.3,178.7
손건우,38,천안시 서북구,여,1979-01-18,user4942@naver.com,69.1,167.2
이혜진,32,군포시,여,1933-09-14,user7748@google.com,77.2,173.4
김옥자,38,성남시 분당구,여,1932-10-26,user6564@naver.com,76.1,159.8
민예지,61,용인시 기흥구,여,1961-12-24,user1371@google.com,79.7,153.8
서서연,77,천안시 동남구,여,1931-02-18,user3931@google.com,76.1,171.3
최윤서,45,안산시 단원구,남,1965-07-22,user6404@daum.net,61.0,167.3
김숙자,59,안성시,남,1937-02-11,user9017@google.com,67.2,163.8
이재호,76,논산시,남,1928-09-29,user3263@naver.com,78.1,154.5
홍지현,60,보령시,남,1912-10-14,user9130@daum.net,51.5,152.3
박예은,58,예산군,남,1961-02-27,user9244@google.com,53.8,167.6
조경희,41,안양시 만안구,여,1954-04-17,user3262@naver.com,61.9,158.6
강현우,61,홍천군,남,1911-03-03,user2961@naver.com,63.6,162.9
김진우,36,금산군,남,1987-10-05,user8042@google.com,64.7,161.0
황정식,67,태안군,남,1950-09-27,user605@google.com,53.6,159.0
김진우,67,안산시,여,1945-10-02,user2069@google.com,77.7,163.4
박병철,48,용인시 기흥구,여,1970-03-19,user9833@daum.net,72.0,175.1
전정자,35,부여군,여,1934-06-17,user2482@google.com,55.2,178.8
최명숙,34,가평군,남,1910-10-13,user6628@google.com,52.7,178.1
이정웅,28,진천군,여,1943-02-11,user3803@naver.com,63.3,163.5
이진우,42,의정부시,여,1951-10-26,user4914@daum.net,75.4,179.5
곽영길,56,정선군,여,1912-02-13,user5458@google.com,56.5,178.4
오수빈,55,제천시,남,1958-08-25,user7663@daum.net,60.4,161.3
황영순,30,서산시,남,1977-07-29,user8572@google.com,74.6,158.2
황지후,27,천안시 동남구,남,1960-06-28,user3772@daum.net,77.6,171.4
박경자,63,의정부시,여,1912-07-14,user9566@google.com,55.3,176.8
박민수,27,보령시,여,1915-06-07,user1323@naver.com,75.9,150.4
양현준,23,성남시 분당구,남,1970-02-08,user5898@naver.com,75.9,158.8
이민준,68,청주시 흥덕구,남,1948-08-18,user3073@google.com,79.5,171.5
홍수진,67,하남시,남,1917-06-29,user8506@naver.com,78.3,158.0
송상철,61,남양주시,여,1950-10-29,user2288@daum.net,68.9,178.1
김중수,51,충주시,남,1951-06-30,user8625@daum.net,66.3,167.6
고지우,71,이천시,여,1917-05-01,user7542@naver.com,73.2,157.1
김영희,55,논산시,여,1951-12-02,user286@daum.net,79.6,161.6
윤미숙,61,양구군,여,1931-10-02,user1853@naver.com,66.9,152.7
권진우,32,정선군,남,1909-05-28,user7964@naver.com,79.4,178.5
노정희,32,보령시,여,1955-09-25,user6999@daum.net,53.8,154.0
김성호,30,평택시,여,1939-03-21,user259@daum.net,65.4,169.6
이윤서,28,안성시,남,1963-04-10,user9749@naver.com,73.6,154.8
최지영,80,태안군,남,1910-12-03,user6831@daum.net,76.2,172.6
문채원,20,부여군,남,1959-05-26,user7449@daum.net,68.3,168.8
박종수,48,원주시,여,1965-12-12,user2621@naver.com,58.5,169.4
김주원,59,서산시,여,1931-11-29,user6110@daum.net,78.4,156.5
이영순,40,금산군,여,1948-05-29,user1721@daum.net,71.3,151.1
권은정,74,청양군,여,1911-03-04,user8081@google.com,71.8,174.5
김상철,44,안양시 동안구,여,1946-09-14,user5812@naver.com,79.5,173.9
김옥자,57,평창군,여,1938-03-21,user6978@naver.com,68.3,154.8
황미숙,75,양평군,여,1914-10-13,user1780@google.com,52.9,176.2
안명자,30,부천시 오정구,여,1980-09-03,user3501@naver.com,65.1,176.8
김미정,64,과천시,여,1925-06-03,user1446@daum.net,52.6,163.9
김진우,21,수원시 영통구,남,1911-03-14,user3241@naver.com,78.7,164.7
김민준,33,수원시 영통구,남,1948-04-12,user2236@naver.com,67.4,163.1
이영진,53,영동군,남,1909-03-24,user9580@daum.net,66.7,160.7
장경숙,49,홍천군,여,1963-08-19,user399@daum.net,59.4,174.5
이혜진,40,화천군,남,1951-06-26,user9549@google.com,79.0,151.3
곽진우,60,김포시,여,1958-01-19,user7333@daum.net,60.5,152.4
강정남,25,성남시 수정구,여,1955-03-05,user3346@naver.com,78.7,150.6
박현정,50,청양군,여,1969-05-27,user4373@google.com,71.8,164.4
이지훈,62,천안시 서북구,여,1939-05-18,user9156@google.com,66.7,162.3
김민지,53,수원시 영통구,여,1965-09-18,user8218@google.com,62.4,169.3
김예진,51,성남시 분당구,남,1915-10-11,user7593@naver.com,75.9,165.9
장준혁,63,구리시,남,1937-12-22,user9831@google.com,56.5,178.1
김정남,53,서천군,남,1920-11-19,user8710@naver.com,77.0,156.0
노정희,33,시흥시,남,1950-08-30,user4341@daum.net,51.5,150.0
김현주,58,청양군,여,1962-06-24,user3105@daum.net,78.8,171.3
황정수,22,가평군,남,1969-07-02,user8845@google.com,76.0,171.4
류지훈,71,성남시 중원구,남,1948-04-14,user5456@daum.net,69.6,176.1
최예원,53,부천시 원미구,남,1923-08-13,user6073@naver.com,55.1,172.5
김영미,20,하남시,남,1976-08-23,user6872@google.com,50.9,180.0
박영환,31,용인시 기흥구,남,1923-09-29,user6084@naver.com,54.3,170.2
허주원,37,안양시 동안구,남,1915-11-08,user2635@google.com,63.9,171.0
오상철,32,인제군,남,1914-08-07,user2140@naver.com,66.3,168.7
윤영순,36,진천군,남,1947-10-20,user9084@naver.com,60.5,153.8
류준서,33,춘천시,남,1916-01-23,user822@daum.net,70.6,166.2
고현지,57,청주시 흥덕구,남,1936-11-21,user4605@daum.net,72.3,168.4
김숙자,57,영월군,여,1946-06-12,user2454@naver.com,63.3,176.9
이영식,29,용인시 기흥구,남,1913-11-14,user7921@google.com,73.4,179.7
이영식,59,옥천군,여,1961-09-29,user7106@naver.com,63.6,164.5
박진우,39,안양시 동안구,여,1977-09-30,user2963@google.com,72.4,161.0
김우진,25,아산시,여,1951-07-14,user6700@naver.com,73.4,178.1
송채원,68,태안군,남,1949-03-12,user8170@daum.net,64.0,153.3
김경수,52,수원시 장안구,남,1923-05-25,user9736@naver.com,67.7,177.9
박성훈,63,정선군,여,1935-10-15,user7380@google.com,79.8,170.8
최은지,74,계룡시,여,1940-08-29,user2965@naver.com,61.8,157.2
김미영,24,의정부시,남,1992-02-27,user4824@daum.net,61.9,169.2
김영미,44,안산시,여,1909-01-08,user7643@google.com,73.2,166.7
성수민,31,천안시 동남구,여,1915-10-20,user3387@google.com,76.5,176.4
서영순,37,양주시,남,1917-08-28,user6072@naver.com,57.7,175.4
박윤서,48,양평군,여,1940-03-13,user462@google.com,64.4,169.5
곽광수,31,수원시,남,1974-03-15,user7170@daum.net,72.8,152.8
김명자,48,청주시 흥덕구,남,1970-11-04,user3239@google.com,61.9,151.3
김서준,24,여주시,여,1913-04-16,user3065@daum.net,61.2,151.3
박영희,54,구리시,여,1937-10-17,user9584@google.com,60.9,172.0
김예지,64,서천군,여,1931-07-06,user6405@naver.com,64.3,151.3
장병철,47,안산시 단원구,여,1923-01-11,user787@daum.net,52.0,150.4
김재호,59,안산시,여,1909-06-07,user2343@naver.com,74.0,163.0
김건우,72,영월군,여,1909-08-31,user7977@daum.net,68.1,154.6
최은경,24,성남시 분당구,남,1953-12-26,user780@naver.com,55.3,173.1
최지훈,43,태백시,여,1967-06-27,user8881@google.com,77.4,169.1
김재호,40,과천시,남,1915-08-23,user3514@naver.com,69.2,167.0
이하윤,31,의정부시,남,1948-07-24,user6053@naver.com,56.6,165.9
김지연,61,홍성군,여,1925-10-31,user1591@naver.com,53.7,167.8
문영자,26,양주시,여,1943-12-09,user8343@google.com,79.2,172.6
서정훈,61,음성군,여,1929-07-29,user8636@daum.net,63.7,152.0
이재호,39,양평군,남,1969-12-22,user7281@naver.com,74.5,150.2
김정희,38,증평군,남,1957-09-30,user4133@google.com,74.7,153.5
박옥자,66,고양시 덕양구,여,1933-02-26,user9557@naver.com,50.2,168.6
차지원,76,청주시 흥덕구,남,1910-04-15,user9174@daum.net,59.6,160.9
김성민,22,태안군,여,1915-07-23,user7678@naver.com,60.8,163.3
박성민,37,평창군,여,1925-01-02,user5517@daum.net,56.1,159.2
임지후,40,수원시 권선구,여,1933-07-14,user25@daum.net,55.7,156.1
송영환,52,횡성군,여,1962-11-27,user4770@google.com,50.8,158.7
